vhskala,glad,alder,aarsuddannelse,kvinde,barnhjemme,menneskeligforandring,religioes,godthelbred,klimafrygt
9,10,23,12,1,0,1,0,5,3
5,7,23,12,0,0,1,0,4,9
0,9,27,13,0,0,1,1,4,6
5,10,43,12,0,1,0,0,5,9
5,10,61,8,1,0,1,1,3,18
10,10,24,12,1,0,1,0,5,12
10,9,72,14,1,0,1,1,3,13
5,8,69,12,1,1,1,0,3,13
10,10,73,12,1,1,1,1,5,18
4,5,19,12,1,0,1,1,4,12
8,9,52,20,1,1,1,0,3,13
5,8,33,12,0,0,1,1,4,18
9,9,23,12,0,0,1,0,5,12
5,8,42,12,0,1,0,1,4,13
0,10,62,16,1,1,1,0,5,14
8,8,32,18,1,0,1,1,5,17
8,8,55,15,0,1,0,0,4,8
9,6,65,8,0,1,1,1,5,6
10,9,41,14,0,1,1,1,2,8
5,7,50,12,1,1,1,1,3,10
5,8,55,11,0,0,1,0,4,13
5,8,35,16,0,1,0,0,5,7
10,8,35,11,1,1,1,0,5,11
5,5,77,18,1,0,1,0,2,18
8,7,63,12,0,0,0,1,3,1
8,7,50,12,0,1,1,0,3,3
4,6,23,14,1,0,1,0,5,14
7,7,54,12,0,1,1,1,5,8
10,8,42,15,1,1,1,0,4,15
7,8,48,12,1,1,1,0,2,8
8,6,30,15,0,1,1,1,5,11
5,8,79,10,1,0,0,0,3,16
1,7,17,10,1,1,0,0,4,6
5,9,74,16,1,0,1,1,3,15
3,10,28,15,1,1,1,0,4,18
9,7,31,14,0,1,1,1,5,13
7,5,89,8,0,0,1,1,3,14
9,10,64,12,1,0,0,0,5,14
4,8,26,16,0,1,1,1,5,9
3,7,32,12,0,0,1,0,5,12
8,3,71,8,0,0,1,0,5,16
7,10,17,11,0,0,1,1,4,13
6,7,33,12,1,1,0,1,4,7
5,8,54,12,0,0,1,1,4,15
7,8,71,16,0,0,1,1,5,12
5,8,70,11,1,1,1,0,4,17
7,5,80,8,1,0,1,0,2,9
5,7,79,8,0,1,1,1,3,12
9,8,64,13,0,1,1,0,4,10
2,8,34,15,0,1,1,0,5,17
7,8,25,13,0,0,1,0,5,15
6,8,38,16,1,1,1,0,4,10
3,4,61,21,1,1,1,0,4,12
9,8,57,12,0,0,1,1,5,5
7,6,19,12,0,0,1,1,4,14
9,4,24,12,0,0,1,1,3,11
7,10,18,12,0,0,1,1,4,8
5,8,50,11,1,1,1,0,5,18
5,8,82,12,1,0,0,1,3,12
10,10,60,12,0,1,1,1,3,14
4,8,64,12,0,0,1,0,3,6
8,8,58,14,0,0,0,0,4,12
8,8,55,12,0,1,1,1,3,13
10,8,32,17,0,1,1,1,4,12
5,10,23,15,1,0,1,0,4,12
5,8,64,18,1,0,1,0,3,13
5,3,18,12,1,0,1,0,2,10
8,10,18,13,0,0,0,0,5,11
9,10,80,10,1,1,0,0,2,13
5,7,60,15,0,0,1,1,5,15
6,8,50,12,1,1,1,0,4,8
6,8,24,14,0,0,1,0,5,6
6,6,18,12,1,0,1,1,5,14
5,8,33,12,1,1,1,0,4,14
5,8,52,12,1,1,1,0,4,14
8,10,31,15,1,1,1,0,5,12
7,10,26,17,1,0,0,0,5,8
10,8,31,14,0,1,0,1,4,12
5,10,18,12,0,0,1,0,5,6
5,9,71,17,1,1,0,0,4,9
10,7,33,15,1,0,1,1,5,10
1,9,71,20,0,0,1,1,3,11
8,8,63,12,0,1,0,0,3,14
4,8,54,25,1,1,1,0,4,12
3,8,69,18,0,1,1,0,4,12
7,9,44,14,0,1,1,0,4,8
8,9,41,12,1,1,1,0,5,11
6,9,26,14,0,0,1,1,5,12
5,5,53,14,0,1,1,1,3,12
3,9,82,14,1,0,1,0,4,9
3,9,65,19,0,1,1,0,5,8
3,9,31,17,0,1,1,0,5,2
4,9,78,12,0,0,1,0,2,7
9,8,53,13,0,1,1,0,5,7
5,5,28,17,0,0,1,0,5,9
5,8,74,10,0,0,1,0,3,4
5,7,69,14,0,0,0,0,2,4
7,10,55,14,0,1,0,1,3,1
5,8,85,4,0,0,1,0,1,8
7,8,90,14,0,0,0,1,5,6
5,9,76,16,0,0,0,0,5,2
10,6,57,14,1,1,1,0,3,8
2,9,70,16,1,0,1,0,4,11
5,6,77,14,1,0,1,0,3,7
8,9,77,11,0,0,1,0,3,1
9,10,75,12,1,0,1,0,5,6
5,8,76,10,1,0,0,1,4,5
2,8,31,17,1,1,1,0,4,17
1,9,42,15,0,1,1,1,5,10
10,7,22,12,0,0,1,0,5,12
9,4,71,6,1,1,1,1,3,13
7,8,62,16,1,0,1,1,5,11
1,6,90,7,0,0,1,0,2,12
9,5,78,6,0,0,0,1,2,13
7,4,20,12,0,0,1,0,5,17
8,3,62,11,0,1,1,1,2,14
8,8,64,12,0,1,1,1,4,13
10,10,49,10,1,1,1,0,5,16
2,10,19,12,1,0,1,1,5,12
6,8,59,12,0,1,1,1,5,11
7,9,51,8,0,0,1,1,5,10
2,6,33,12,0,1,1,0,5,12
8,4,55,9,1,0,1,1,5,13
3,7,30,16,0,0,1,0,4,17
4,7,28,14,0,0,1,0,5,6
4,8,49,18,0,1,1,1,4,13
7,6,27,16,0,0,0,1,5,7
3,8,77,15,0,1,1,1,4,3
3,9,31,15,0,0,1,0,5,13
3,7,27,12,0,0,1,0,4,13
2,8,28,16,0,0,1,0,5,13
7,8,59,12,1,0,0,1,4,12
1,8,78,13,0,0,1,0,4,16
7,8,64,10,1,1,0,0,4,3
6,6,18,15,0,0,1,1,5,15
0,9,46,17,1,1,1,1,5,14
3,7,25,15,1,0,1,0,5,6
8,7,46,17,1,1,1,0,5,13
6,10,83,12,1,0,0,0,3,7
5,9,36,17,0,0,1,0,5,12
7,6,48,12,0,1,1,1,4,14
8,7,35,16,0,1,1,0,5,6
1,9,39,14,0,0,1,0,4,16
7,8,61,8,0,1,1,1,3,12
9,8,33,15,0,1,1,1,4,1
10,9,26,13,0,0,1,1,5,11
7,9,17,11,0,0,1,1,5,5
10,10,77,3,1,0,1,1,2,15
5,8,67,24,1,0,1,1,3,17
7,10,17,11,0,0,0,1,5,10
6,8,48,13,0,1,1,1,5,15
5,9,32,17,1,1,1,0,5,16
6,8,67,17,1,0,1,1,3,13
5,9,50,16,1,1,1,0,4,13
5,7,46,16,1,1,1,0,4,19
5,4,75,16,1,1,1,0,3,16
6,8,47,18,0,1,1,1,4,13
9,10,47,12,0,0,1,1,5,4
10,7,45,15,1,1,1,1,4,18
7,9,42,18,1,1,1,1,4,17
2,10,55,16,1,1,1,1,5,13
7,8,68,10,0,0,1,0,3,10
3,10,37,17,1,1,1,0,5,12
5,9,20,12,1,0,1,0,5,12
5,10,17,10,1,0,1,0,5,4
4,8,70,10,1,0,0,0,3,5
5,7,73,12,0,0,0,1,5,6
10,9,63,6,1,1,0,0,4,2
5,8,79,8,0,0,0,0,2,4
5,1,61,10,1,1,0,0,1,5
10,6,50,12,1,1,0,1,2,5
5,9,68,15,1,0,0,0,2,3
8,3,66,8,0,0,0,0,3,3
10,9,20,11,1,1,0,1,5,4
7,6,76,6,1,0,0,0,3,4
6,8,34,14,1,1,1,1,4,11
7,0,65,6,0,0,0,1,1,2
10,8,64,12,0,0,0,0,3,9
7,10,46,15,1,1,1,0,5,7
3,9,16,10,1,0,1,0,5,14
3,9,23,12,0,0,1,0,5,10
6,8,78,20,0,0,0,0,3,2
2,7,74,16,0,0,1,0,1,7
4,8,58,19,1,0,1,0,4,12
0,10,59,16,1,0,1,0,5,16
5,4,72,18,1,0,1,0,2,15
4,7,66,13,1,0,0,0,3,3
6,8,39,16,1,1,1,1,4,6
3,7,20,14,1,0,1,1,5,11
4,8,57,14,0,1,1,1,4,16
3,8,41,15,1,1,1,0,4,13
4,8,35,18,1,1,1,0,3,10
5,10,26,12,0,0,1,0,5,12
5,9,55,15,0,1,1,0,5,5
5,6,70,20,1,0,1,0,4,11
5,9,60,15,1,1,1,1,4,12
3,10,50,17,1,1,1,0,3,10
2,9,33,12,1,1,1,0,5,14
7,7,25,12,0,0,1,1,5,11
3,7,46,12,0,0,1,0,5,14
4,8,45,15,1,1,1,0,5,15
5,7,87,5,0,0,1,1,2,17
8,9,58,12,0,1,1,1,3,8
5,10,34,15,1,0,1,0,5,16
10,10,34,10,0,0,1,0,5,12
8,8,61,15,0,0,1,1,3,14
10,6,20,12,0,0,1,1,5,14
1,8,62,15,1,0,1,0,5,13
8,8,32,14,0,0,1,1,5,11
9,6,24,12,0,0,1,1,5,18
1,9,61,15,0,0,1,0,5,15
2,7,51,25,0,0,1,0,5,17
9,5,25,16,1,0,0,0,3,8
3,5,32,12,0,0,1,0,4,19
2,9,27,18,0,0,0,0,4,6
5,8,60,24,0,0,1,1,4,13
7,7,32,16,1,0,1,0,5,14
1,6,37,18,0,0,1,0,4,12
5,9,71,14,1,1,1,0,4,12
3,9,44,18,0,1,1,1,4,8
1,8,45,15,1,1,1,0,5,10
6,7,29,14,0,0,1,0,5,14
7,9,18,11,0,0,1,1,5,13
1,9,43,15,1,1,1,0,5,14
1,8,27,12,1,0,1,0,5,10
0,9,66,15,0,1,1,0,5,14
9,8,25,16,1,1,1,0,5,9
6,6,63,11,0,1,0,1,3,15
9,9,75,10,1,1,0,1,4,16
6,9,69,11,0,0,1,1,5,13
4,9,81,12,0,1,1,1,1,12
7,9,70,16,1,0,0,1,3,15
9,4,82,6,0,0,1,0,1,11
9,6,70,10,0,0,1,1,4,12
9,5,82,7,1,1,1,0,3,13
5,7,41,12,1,1,1,1,3,13
3,9,38,14,0,0,1,0,5,14
10,6,79,12,1,0,0,1,4,7
8,3,60,15,0,1,0,0,3,13
7,8,32,12,0,1,1,1,5,10
7,9,39,12,1,1,1,0,5,13
6,8,31,15,1,1,1,0,5,14
7,9,16,9,1,0,1,0,5,11
6,8,18,11,0,0,1,0,5,14
8,5,72,12,1,0,1,1,1,6
8,4,34,12,1,1,1,1,4,9
6,6,22,12,0,0,1,1,5,10
1,7,74,12,0,0,1,0,3,6
2,10,33,16,1,1,1,1,5,12
1,8,70,0,1,0,1,1,5,14
1,6,68,4,0,0,1,1,5,12
3,10,16,11,1,0,1,1,5,14
1,7,53,10,1,1,1,1,5,12
2,8,83,0,1,0,1,1,2,14
1,8,62,18,0,0,1,0,3,14
1,9,29,12,1,1,1,0,5,12
0,10,78,14,0,0,1,0,5,17
5,10,36,17,1,1,1,1,4,18
5,10,38,16,1,1,1,1,5,13
2,8,65,14,0,1,0,1,5,12
2,7,34,12,1,1,0,1,5,7
5,7,42,17,0,1,1,1,5,15
5,8,39,12,0,1,1,1,5,10
5,8,52,14,0,1,1,1,5,14
3,8,39,12,1,1,1,1,3,12
5,8,50,8,0,1,1,1,4,9
0,8,38,14,0,1,0,0,5,10
0,8,33,16,0,0,0,0,5,6
2,8,71,11,0,1,1,1,3,11
1,9,37,16,1,1,1,0,5,14
3,9,19,11,0,0,1,1,5,1
1,9,48,18,0,1,1,1,5,11
1,5,51,10,0,1,1,1,5,10
5,8,63,11,0,1,1,1,5,10
2,7,42,12,1,1,1,0,4,10
0,8,33,12,1,1,1,1,5,12
2,9,30,12,1,1,0,1,5,12
3,8,20,12,1,0,1,1,5,18
3,9,44,12,0,1,1,0,5,12
2,10,19,13,1,0,0,0,5,6
3,7,22,14,1,1,0,0,5,4
4,8,17,12,1,0,1,0,5,15
4,10,42,15,1,1,1,1,5,9
0,8,52,13,1,0,1,1,3,11
3,10,35,14,1,1,1,0,5,8
5,8,32,16,0,1,1,1,5,11
0,10,45,19,0,1,1,1,4,13
2,9,42,17,1,1,1,0,5,15
5,9,47,17,1,1,1,1,5,17
3,8,49,17,1,1,1,1,5,13
5,7,43,6,1,0,1,1,2,11
5,8,32,16,0,1,1,0,5,11
5,8,37,14,1,1,1,1,5,12
5,7,19,12,0,0,1,1,5,14
3,7,32,20,1,1,1,1,5,14
1,10,59,6,0,0,1,1,3,11
1,10,45,9,0,1,1,1,3,11
1,7,38,11,1,1,1,1,5,7
1,10,22,12,0,0,0,0,5,6
3,9,57,15,0,1,1,1,5,15
5,10,34,17,1,1,1,1,5,16
1,10,39,15,1,1,1,0,5,13
0,9,37,14,1,1,1,1,5,12
2,4,68,3,1,0,1,1,2,9
0,8,78,4,1,0,1,1,4,14
1,8,64,12,0,1,1,1,5,15
1,7,80,0,1,0,1,0,4,14
0,9,32,16,0,1,1,1,5,17
0,9,21,12,1,1,1,0,5,12
0,8,54,9,1,1,1,1,5,16
1,7,33,16,0,1,1,1,5,17
1,7,46,10,1,0,1,0,4,11
0,9,15,10,1,0,1,0,5,11
1,8,29,16,1,1,0,0,4,6
0,8,24,16,0,0,0,1,4,10
2,8,32,18,0,0,0,0,5,14
0,8,49,10,0,1,0,1,5,9
2,9,45,11,0,1,1,1,5,12
5,9,40,12,1,1,1,1,4,13
3,9,36,12,1,1,1,1,4,12
3,8,56,8,0,1,1,1,4,12
0,9,40,18,0,0,1,1,5,14
1,7,57,16,0,1,1,1,5,16
0,7,45,14,0,1,1,1,5,13
6,9,17,9,1,0,1,1,5,12
0,10,35,13,1,1,1,1,5,12
0,8,40,18,0,1,1,1,5,12
3,10,47,16,1,1,1,0,5,16
3,7,42,16,1,0,1,0,4,16
2,7,22,16,1,0,1,0,5,14
2,7,51,16,1,0,1,1,5,16
2,10,36,14,1,1,1,0,5,15
2,8,29,15,1,1,1,0,5,15
2,7,34,16,1,1,1,0,5,17
3,8,25,16,1,0,1,0,5,14
2,8,35,18,1,1,1,0,5,16
3,9,42,18,1,1,1,1,5,17
0,8,34,15,0,1,1,0,5,10
0,9,76,12,0,0,1,1,4,14
2,9,22,12,1,0,1,0,5,10
5,8,32,18,0,1,1,0,5,12
3,8,37,17,0,1,1,0,5,14
1,6,77,0,1,0,0,1,2,7
4,5,38,15,0,1,1,1,5,10
4,7,33,12,0,1,1,0,5,10
3,9,19,12,0,0,1,0,5,7
5,8,17,12,1,0,1,0,5,9
4,7,67,5,0,0,1,1,2,11
5,9,45,12,1,1,1,0,4,12
1,8,48,12,0,1,1,1,5,11
0,8,53,15,0,1,1,0,5,13
0,9,41,14,0,1,1,1,5,8
0,8,45,14,0,0,0,1,5,7
0,8,38,15,0,1,1,1,5,11
0,9,50,18,0,1,1,1,5,13
1,6,21,12,0,0,1,1,5,13
1,7,25,12,1,1,0,1,5,7
1,7,66,0,0,1,0,0,5,6
1,8,38,12,0,1,1,1,5,15
0,9,40,16,0,1,1,1,5,15
1,9,42,10,0,1,1,1,5,12
0,8,31,12,0,1,1,1,5,13
0,10,45,12,0,1,1,1,5,12
1,8,43,12,1,1,1,1,5,16
1,9,29,12,0,1,1,1,5,16
1,9,42,12,0,1,1,1,5,13
0,10,42,12,0,1,1,1,5,10
1,8,45,12,0,1,1,1,5,16
0,10,42,12,0,1,1,1,5,5
0,8,31,11,0,1,1,1,5,15
1,8,21,12,0,0,1,1,5,16
0,8,37,12,0,1,1,1,5,15
0,8,35,12,0,1,1,1,5,16
1,9,20,10,0,0,1,1,5,17
0,8,23,12,0,0,1,1,5,14
1,8,39,15,0,1,1,1,5,16
0,10,37,12,0,1,1,1,5,12
0,10,24,12,0,0,1,1,5,5
1,8,23,15,1,0,1,1,5,17
0,8,42,16,0,1,1,1,5,10
2,8,26,16,1,1,1,1,5,17
0,5,30,16,1,1,1,1,5,19
0,10,30,16,1,1,1,1,5,11
1,8,33,12,0,1,1,1,5,18
2,8,32,16,1,1,1,1,5,8
1,8,27,11,0,1,1,1,5,17
3,7,40,12,0,1,1,1,5,17
2,8,30,13,0,1,1,0,5,9
3,8,31,13,0,1,1,1,5,13
6,8,36,12,1,1,1,1,5,17
1,8,45,12,1,0,1,1,5,17
1,8,33,16,0,1,1,1,5,17
1,8,27,12,0,1,1,1,5,17
7,8,57,16,0,1,1,1,5,17
1,8,32,16,1,1,1,1,5,18
5,8,19,12,0,0,1,1,5,13
1,8,24,16,1,0,1,1,5,17
1,7,38,16,1,1,1,1,5,17
3,7,18,12,0,0,1,1,4,11
0,10,30,17,1,1,1,1,5,14
1,7,29,16,1,1,1,1,5,13
5,5,37,9,1,1,1,1,3,11
1,9,32,16,1,0,1,0,5,14
2,8,37,16,1,1,1,0,5,14
1,8,29,18,1,1,1,1,5,9
1,7,40,16,1,1,1,1,5,16
1,8,45,12,1,1,1,1,5,16
3,8,30,18,1,1,1,1,5,16
1,8,39,16,1,1,1,1,5,17
1,9,32,18,1,1,1,1,5,16
1,10,37,16,1,1,1,1,5,16
1,9,28,18,1,0,1,1,5,17
1,9,23,12,1,1,1,1,5,10
6,7,22,12,0,0,1,1,5,10
8,5,42,10,1,1,1,1,5,10
5,8,28,12,1,1,0,1,5,8
7,8,17,11,1,0,1,1,5,11
5,8,42,12,0,1,1,1,5,14
6,7,46,10,0,1,1,1,5,11
0,7,51,12,1,1,0,1,5,9
0,8,30,12,1,1,0,1,5,13
0,8,22,12,1,0,0,0,5,8
5,8,43,16,1,1,0,1,5,7
5,6,22,15,1,0,0,1,5,6
5,8,47,16,1,1,0,1,4,7
0,5,24,14,0,0,0,0,5,7
3,9,45,21,1,1,0,0,5,9
0,7,33,16,1,1,0,1,5,15
2,4,57,12,0,1,1,1,1,12
5,9,33,13,1,1,1,1,5,12
3,8,41,18,0,1,0,1,5,10
3,7,61,10,1,0,0,1,3,15
1,8,38,13,0,1,1,1,5,15
3,10,18,12,0,0,1,1,5,11
1,8,60,15,1,0,1,1,3,13
1,8,60,6,1,0,1,1,5,16
1,8,57,8,0,0,1,1,5,13
4,10,20,13,0,0,1,1,5,8
2,8,84,8,1,0,1,1,3,14
0,7,20,12,1,0,1,1,5,11
1,8,41,13,0,1,1,1,5,13
1,8,55,12,1,0,1,1,4,16
1,8,39,16,1,1,1,1,5,14
1,5,45,9,0,1,1,1,5,12
1,8,47,12,0,1,1,1,5,15
1,9,22,15,1,0,1,1,5,14
5,9,27,13,0,0,1,0,5,6
3,8,40,13,1,0,1,0,5,8
0,7,42,16,0,1,1,1,5,11
1,10,31,12,0,1,1,1,5,9
0,10,33,13,1,1,1,1,5,17
0,7,40,16,0,1,1,1,5,12
10,10,57,16,1,0,0,1,3,8
10,10,62,14,1,0,1,0,3,7
2,7,63,16,1,0,1,0,3,9
4,7,15,10,0,0,1,1,4,14
4,8,67,9,1,0,1,0,3,7
5,2,65,13,1,0,0,0,2,6
5,7,25,13,0,1,1,0,5,4
5,8,58,18,1,1,1,0,5,15
5,9,38,24,1,1,1,0,2,16
5,10,45,17,1,1,1,1,5,14
10,9,64,11,1,0,1,1,2,14
8,9,34,14,0,1,1,0,5,16
2,8,16,10,1,0,1,0,5,17
4,9,36,17,1,0,1,0,4,12
8,8,47,15,0,1,1,1,5,6
7,10,45,15,1,0,1,0,5,13
4,8,65,20,0,1,1,0,4,12
3,8,44,20,1,1,1,0,4,17
7,6,54,11,0,1,0,0,4,9
8,9,68,11,1,0,1,1,4,7
7,7,21,13,0,0,1,0,4,7
5,9,15,9,0,0,1,1,4,10
4,9,37,22,1,1,1,0,2,17
8,10,43,17,0,1,1,1,5,12
4,8,43,16,0,0,1,0,5,13
5,7,47,14,0,0,0,1,4,13
6,10,62,21,1,0,1,0,5,11
0,10,87,9,1,0,1,1,5,18
3,10,57,20,1,1,1,1,5,17
2,5,23,14,0,0,1,1,3,18
5,10,77,9,0,0,0,0,5,13
2,5,82,8,1,0,1,0,2,13
0,8,66,21,0,0,1,0,4,15
8,6,48,16,0,0,1,1,4,12
5,8,38,23,1,1,1,0,3,17
3,9,51,14,0,1,1,1,4,16
6,9,16,9,0,0,1,1,4,15
3,8,45,18,0,1,1,0,4,15
5,7,56,16,0,0,1,1,2,9
2,8,52,20,1,1,1,0,4,16
7,9,31,20,1,1,1,0,5,16
5,9,28,17,1,0,1,0,5,17
4,8,79,11,1,0,1,0,4,11
0,3,29,14,1,0,1,0,2,16
5,8,43,20,1,0,1,0,4,14
4,10,71,8,0,0,1,1,4,15
7,9,44,20,0,1,1,0,5,12
6,9,28,18,1,1,1,1,4,19
7,8,54,19,1,1,1,0,3,9
5,9,47,14,1,1,1,1,5,11
7,8,84,4,1,0,1,0,4,16
5,8,43,11,0,1,1,1,5,15
5,10,15,9,0,0,1,0,4,13
8,9,39,16,0,1,1,0,5,7
6,8,60,12,0,0,0,1,4,4
5,10,58,16,1,0,1,1,4,9
2,9,61,19,1,0,1,0,4,14
3,8,54,30,1,1,1,0,5,14
8,10,22,14,1,0,1,1,5,13
2,10,49,14,0,1,1,0,2,15
7,8,27,13,1,1,1,0,5,14
6,8,76,15,0,0,1,0,3,13
3,9,19,13,0,1,1,1,4,16
8,7,30,13,0,1,1,0,4,8
5,8,75,16,0,0,1,1,5,16
8,9,47,18,0,1,1,0,5,14
5,8,44,19,0,1,1,0,3,16
3,10,34,20,0,1,1,0,4,10
5,9,32,17,1,1,1,0,3,14
5,9,51,19,1,1,1,0,5,14
1,8,56,20,1,1,1,0,4,13
7,10,33,19,1,1,1,0,3,13
6,9,52,15,0,0,1,0,4,12
5,10,72,8,1,0,1,1,4,11
5,8,21,10,0,0,1,0,4,10
5,9,18,8,0,0,1,0,4,9
1,8,19,14,1,0,1,1,4,15
2,9,27,20,0,0,1,0,5,13
7,8,47,17,0,1,1,0,5,12
7,9,70,11,0,0,0,1,4,10
3,9,37,21,1,1,1,1,4,14
5,10,38,20,1,1,1,1,4,13
5,8,22,12,0,0,1,0,3,3
5,5,69,11,1,1,1,0,3,13
4,8,66,14,0,1,1,0,5,10
7,9,26,16,1,1,1,1,4,9
7,7,32,21,0,0,1,0,5,16
3,9,42,17,0,1,1,0,4,15
5,10,54,11,1,1,0,1,4,5
4,7,51,21,1,0,1,0,3,16
6,6,43,28,1,0,1,0,4,10
8,4,55,20,1,0,1,1,2,18
4,9,27,19,1,0,1,0,5,16
8,8,56,9,0,1,0,0,4,9
5,10,52,10,1,1,0,1,3,10
5,7,32,12,1,1,1,1,4,11
3,8,85,7,0,0,1,1,4,10
8,9,64,14,1,0,1,0,5,13
3,7,45,19,1,1,1,0,4,16
4,3,67,13,1,0,1,1,3,16
7,8,29,21,0,1,1,0,4,13
5,9,29,19,0,0,1,1,5,14
3,7,53,20,0,1,1,0,4,15
7,8,27,19,1,0,1,0,5,7
9,9,84,12,0,0,0,1,5,3
6,8,29,13,0,1,0,0,5,6
6,8,64,15,0,0,1,0,4,12
9,9,53,19,1,1,1,1,5,13
6,8,55,17,1,1,1,0,5,14
6,9,59,20,0,1,1,1,4,13
1,7,65,9,1,0,1,0,2,16
3,7,49,17,1,0,1,0,4,17
8,10,48,17,0,1,1,1,4,14
4,8,73,10,0,0,1,0,3,15
7,8,53,21,1,0,1,0,5,11
0,10,52,15,0,1,1,0,5,19
5,7,64,8,1,1,0,1,4,10
1,9,68,13,1,0,1,1,5,12
5,10,22,17,0,1,1,0,5,14
8,10,55,20,0,1,1,0,4,4
3,7,68,14,0,0,1,1,4,15
4,8,18,13,1,0,1,0,4,15
8,8,70,8,1,0,1,0,3,10
6,9,61,10,1,0,1,1,3,11
2,9,56,16,1,1,1,1,5,16
8,6,23,14,0,0,1,0,2,15
5,8,38,15,0,1,1,0,5,13
9,9,46,20,1,1,1,0,4,18
2,8,26,18,1,0,1,0,3,14
0,4,34,20,1,0,1,0,4,15
4,10,36,20,1,1,1,0,5,15
4,9,25,16,1,0,1,0,4,16
4,9,51,20,1,0,1,0,4,14
5,6,72,4,1,0,1,1,5,13
5,6,33,16,1,0,1,0,5,13
3,9,41,18,0,1,1,0,3,12
8,10,67,15,0,1,0,0,5,5
4,8,61,18,1,0,1,0,4,15
7,9,40,14,1,1,0,1,5,17
3,9,22,17,1,0,1,1,5,14
4,8,35,15,0,1,1,1,2,14
7,7,22,15,0,0,1,0,3,8
7,7,24,16,0,0,1,0,5,11
5,9,28,12,0,1,1,0,5,10
6,8,38,17,1,1,1,1,5,14
8,9,62,13,1,0,1,0,3,12
5,6,59,16,0,0,1,0,3,12
2,10,30,19,1,0,1,0,4,16
4,10,50,16,0,1,1,1,5,14
8,9,31,13,0,1,0,0,4,4
5,8,56,18,1,1,1,0,4,13
4,7,18,12,0,0,1,0,3,14
7,8,44,12,0,1,1,0,5,13
5,7,28,14,0,1,1,0,4,17
0,10,62,15,0,0,1,0,3,14
4,8,52,21,1,1,1,0,5,18
2,1,35,12,0,0,1,0,3,6
1,7,48,19,0,1,1,0,4,17
4,8,65,16,0,0,1,0,4,13
5,8,52,16,0,1,1,0,4,11
7,9,72,5,0,0,1,1,4,12
6,7,55,12,1,1,0,1,4,11
8,9,16,10,0,0,1,0,4,12
2,8,45,16,0,1,1,0,5,8
5,9,72,11,0,0,1,0,3,17
0,7,23,17,1,0,1,1,3,14
6,8,17,11,1,0,1,0,4,10
7,9,61,17,0,1,1,1,5,13
4,5,54,14,0,1,1,1,4,15
5,7,39,13,1,1,1,1,3,17
4,7,51,17,0,1,0,0,4,13
7,8,22,15,0,0,1,0,5,10
5,7,37,11,1,1,1,0,4,12
4,5,43,17,1,1,1,0,5,11
6,8,48,21,0,1,1,0,5,12
7,9,25,17,1,0,1,0,5,14
3,9,17,11,0,0,1,0,4,10
4,6,73,8,0,0,1,0,4,12
5,8,20,13,0,0,1,0,3,15
5,8,35,15,1,1,0,0,4,12
6,9,60,13,0,0,1,0,5,11
3,6,27,21,0,0,1,1,4,17
3,8,44,19,1,1,1,1,5,13
4,9,37,19,0,1,1,0,5,13
9,9,48,15,1,1,1,0,4,11
2,8,65,14,1,0,1,0,5,13
3,9,43,16,1,1,1,1,4,10
5,8,18,13,0,0,1,0,4,10
8,8,50,16,0,1,1,0,4,11
0,10,53,10,0,0,0,0,5,8
1,8,45,20,0,1,1,0,5,13
3,9,33,20,0,0,1,1,4,12
3,8,36,16,1,1,1,1,5,12
4,9,48,12,1,1,1,1,5,8
7,8,42,23,0,0,1,0,5,13
7,9,31,18,1,0,1,0,4,16
0,8,34,17,1,1,1,0,4,17
2,7,29,18,1,1,1,0,4,11
9,9,59,21,1,1,1,1,5,18
4,9,23,15,0,0,1,0,5,18
8,9,65,17,1,1,1,1,4,15
8,9,30,19,0,1,1,0,3,15
5,8,53,12,0,1,1,0,2,9
5,8,60,11,1,0,1,0,3,12
6,9,55,17,1,1,1,1,4,18
6,9,31,17,1,1,1,0,5,14
3,7,44,17,0,0,1,0,4,10
5,8,38,13,0,0,1,0,4,11
5,9,57,20,1,0,1,0,4,16
6,9,26,13,1,1,1,1,4,16
7,8,38,17,0,1,1,0,4,13
3,8,53,14,0,1,1,1,5,18
5,8,34,17,1,1,1,0,5,11
5,9,65,11,0,0,0,0,5,12
5,6,49,15,0,1,1,0,4,15
8,8,24,14,0,0,1,0,5,13
4,5,73,20,0,0,1,0,3,9
0,4,20,12,0,0,1,0,4,19
7,9,24,19,1,0,1,0,4,16
3,8,31,24,1,1,1,0,3,15
8,10,74,13,0,0,0,0,4,11
3,5,32,18,0,1,1,0,3,5
5,8,77,5,0,0,1,0,4,8
3,8,48,18,1,1,1,1,4,13
4,8,41,15,0,1,1,1,5,13
7,8,59,20,0,0,1,0,4,5
7,9,43,18,0,1,1,0,5,14
0,7,60,6,0,1,1,0,3,12
4,7,35,16,0,0,1,0,4,14
5,6,27,13,1,1,1,1,5,11
4,9,68,20,0,0,1,0,4,9
7,9,45,11,0,1,1,0,5,12
2,9,57,16,1,0,1,0,4,12
8,8,28,17,0,0,1,0,5,5
8,9,68,15,1,0,1,0,5,12
4,8,27,16,0,0,1,0,5,14
5,9,73,18,1,0,1,0,4,16
3,8,29,21,1,0,1,0,5,18
4,8,64,15,0,0,1,1,3,8
1,8,63,21,1,0,1,1,4,16
10,10,26,18,0,1,1,1,4,8
4,9,54,22,0,1,1,0,3,18
2,7,55,15,1,0,1,1,3,12
5,8,78,8,1,0,1,1,3,12
5,9,66,22,0,1,1,0,4,16
