raw,alder,helbred,druk,underudd,køn,boralene,udd,blob
.21997559,62,5,,2,1,1,2,.16223001
.17882447,61,4,,2,1,0,2,.14552353
.36063996,57,,,,1,0,,.25603923
.036739372,59,2,,,1,0,,.42635611
.57537925,59,4,,1,1,0,1,.53655249
.22196399,64,3,,2,2,0,6,.23287357
.79795957,61,5,,,1,0,,.21646804
.16497013,58,2,4,2,1,0,6,.95698905
.89665014,63,3,,2,2,0,2,.82736588
.86392331,63,2,5,2,2,1,4,.3221384
.40857747,56,,,,2,0,,.082069479
.19491421,66,3,,,2,0,,.17096521
.78402442,61,3,4,2,2,1,2,.11326046
.070528001,60,3,,,2,0,,.38847253
.24286841,59,2,,2,2,0,4,.2877264
.204897,60,4,,2,2,0,6,.69922185
.2065663,64,4,,,2,0,,.89842153
.49004483,64,4,,2,2,0,2,.91781342
.26690826,58,4,,2,2,0,2,.62493098
.01006614,62,2,5,2,2,0,4,.76977372
.83619332,65,3,4,2,2,0,4,.18248242
.47653151,59,,,,2,0,,.86249936
.4714345,54,,,,2,0,,.41410533
.38019013,63,4,4,2,2,1,2,.43668801
.81685901,57,4,,2,2,0,4,.30859619
.41282403,60,4,,,2,0,,.20736547
.12924023,70,5,,2,1,0,,.88813335
.21030535,71,5,,2,1,1,2,.30390644
.71372539,67,4,,2,1,0,,.44832784
.35039067,69,3,5,2,1,0,,.79886681
.070864081,69,3,4,,1,0,,.62881345
.68816614,72,2,4,2,1,0,4,.97715479
.46030918,76,3,,2,1,1,2,.73084253
.23016937,70,,,,1,0,,.58757704
.61717314,67,4,,,1,0,,.063466065
.69491965,72,3,4,2,1,0,2,.88234991
.33741587,68,3,,,1,0,,.75738806
.38702098,68,,,,1,0,,.70481062
.09764836,69,,,,1,0,,.62123019
.97116446,74,4,,2,1,0,2,.7892735
.012112502,66,3,4,,1,1,6,.40342331
.62952197,69,,,,1,0,,.31635112
.22516102,66,2,4,2,1,0,2,.28968397
.95873928,67,,,,1,0,2,.14932212
.32094237,67,3,,,1,0,,.83090723
.90414637,68,,,,1,0,,.46437183
.19612606,67,2,4,2,1,0,7,.27868837
.91468745,69,4,,2,1,1,,.64101875
.016822837,73,3,5,2,1,0,6,.73184246
.58061939,71,,,,1,0,,.9937849
.94349885,69,3,,2,1,0,2,.49605662
.84244746,69,3,,,1,0,,.60334843
.92549688,76,5,,,2,0,,.95880932
.51358241,67,,,,2,0,,.44166756
.76842421,76,2,5,2,2,1,2,.77992159
.025929922,70,3,,2,2,1,2,.58124369
.69119728,72,,,,2,0,,.92989308
.61221611,70,,5,2,2,1,2,.85589433
.62870538,66,4,,2,2,1,,.32815957
.56436235,74,5,,,2,1,,.81969839
.61444515,69,3,4,,2,1,,.011724452
.26986599,66,3,4,2,2,0,4,.43778542
.03489263,69,3,5,2,2,1,,.90299916
.86020249,68,3,4,2,2,0,4,.24486643
.35740972,66,2,3,2,2,0,2,.10634087
.20173408,74,3,,2,2,0,6,.55555141
.80177128,69,4,4,2,2,1,,.83675182
.15975595,73,2,4,,2,0,2,.10808218
.7445277,73,3,,,2,1,2,.67988735
.52616996,70,3,,2,2,1,2,.034884654
.81947756,66,5,,2,2,0,2,.2033112
.31546432,66,4,4,2,2,0,,.43264279
.035660651,67,4,4,2,2,1,4,.72608626
.20502636,67,5,,,2,0,,.76959121
.14937198,68,4,3,2,2,0,2,.11468352
.0028598644,69,5,5,2,2,1,2,.53678423
.42831779,70,3,4,2,2,1,,.36394992
.71848238,71,3,3,2,2,0,2,.25512224
.83810806,67,,,,2,0,,.22577119
.18588196,71,3,4,2,2,0,2,.14693172
.88487667,70,3,4,2,2,0,,.88128901
.5469507,71,3,3,2,2,0,4,.29607671
.6376462,75,,,,2,0,,.28902256
.48970369,68,4,,,2,0,,.82292831
.21063723,72,4,5,2,2,0,,.35851908
.73632234,68,,,,2,0,,.88940042
.83175975,71,3,,2,2,1,,.44220015
.94929057,78,4,,2,1,0,,.72581887
.73946708,92,5,,,1,0,,.26129282
.78606319,80,3,4,2,1,0,4,.050819248
.36633456,93,5,,,1,0,2,.21006747
.47632048,75,,,,1,0,,.52684349
.43252873,82,,1,2,1,0,,.49293819
.64594388,81,4,,1,1,1,1,.24200414
.2420242,83,2,,2,1,1,5,.17660075
.88965267,76,3,4,2,1,0,5,.76083535
.12809317,83,5,,,1,0,,.78516304
.14697766,80,3,5,2,1,1,2,.051079288
.4884153,86,,,2,1,0,7,.98341483
.49010965,92,4,,,1,0,,.89140785
.52055991,79,2,4,2,1,0,4,.048599936
.88795197,79,3,,2,1,0,2,.20268755
.41735947,84,,,,1,0,2,.064710774
.03257617,84,,,,1,0,,.31186014
.37046635,84,3,,,1,0,,.34921992
.3774713,76,4,5,2,1,0,2,.87150514
.19523579,78,,,2,1,0,2,.68316096
.45177978,77,3,5,2,1,0,6,.89388055
.020191964,85,3,4,2,1,1,4,.85617113
.62463778,74,3,5,2,1,1,2,.78807372
.28260428,85,5,4,2,1,0,4,.898633
.61271226,81,3,,2,1,0,,.30777577
.76186794,79,3,,,1,0,2,.59651953
.84975046,80,4,4,,1,1,,.48171264
.015242445,82,2,,2,1,1,,.066159442
.53960079,82,4,5,2,1,1,,.78202641
.16114493,81,3,4,,2,0,5,.871077
.044389211,75,3,,,1,0,,.44878408
.075010024,82,1,,2,1,1,2,.71372843
.5790233,83,2,5,,1,1,2,.065669209
.58924949,85,1,5,2,1,0,2,.24180202
.24598008,84,3,,,1,0,,.29640129
.38606578,81,3,,,1,1,,.29806718
.54156482,82,,,,1,0,,.086423337
.46492267,87,1,,,1,0,,.0025252905
.1909824,81,3,,2,1,0,,.76379681
.25016406,75,3,5,,1,0,,.73241895
.59258175,84,,,,1,0,,.97917569
.53520966,78,4,5,2,1,0,6,.0557478
.58649206,76,5,,,1,0,,.74720001
.16810808,76,3,5,2,1,0,4,.25622323
.60407138,90,3,5,,1,1,,.11022973
.87270087,84,3,,,1,1,,.289215
.99036819,76,4,,2,2,0,2,.85357374
.045407802,94,3,,,2,1,,.21567778
.14914225,78,4,,2,2,1,,.42786554
.44899541,87,4,4,,2,0,,.33197606
.52572006,88,3,,,2,0,,.74617106
.040998906,81,3,,,2,0,2,.5381701
.60823399,84,3,5,,2,0,,.90298867
.48217621,73,2,,2,2,0,2,.36529082
.15845208,86,,,2,2,1,,.2063905
.24148299,86,3,,,2,0,,.62457252
.76880819,83,3,,2,2,0,1,.43878832
.17088246,85,,,,2,0,,.33142984
.93009329,89,3,,2,2,1,2,.96079028
.61914986,76,4,5,,2,0,2,.92003745
.21185684,80,2,5,2,2,1,4,.2732062
.45555985,76,2,,,2,0,2,.24085338
.82776177,93,,,,2,0,,.39803344
.92460752,87,,,,2,0,,.9696306
.50912839,87,4,,,2,1,,.62151557
.49702337,100,,,2,2,1,2,.85417002
.76062244,75,,,,2,0,,.87394691
.945023,84,4,5,2,2,0,,.72334677
.93420786,87,4,,,2,1,2,.59309959
.49497098,79,3,,2,2,1,2,.020091122
.35238254,72,,4,2,2,0,4,.13564786
.45202985,72,2,5,2,2,1,6,.93601161
.81085122,80,2,,2,2,1,2,.94498396
.922225,77,4,,,2,0,,.83015877
.51293933,83,,,,2,0,,.62281847
.64243424,88,3,,2,2,0,4,.19515243
.22544003,85,4,,2,2,0,,.0089744721
.96880561,73,4,,,2,0,,.92728144
.13827966,84,4,,2,2,1,,.75848699
.64645916,82,3,,2,2,1,5,.087355904
.39923203,85,3,5,,2,1,,.18723999
.4699738,85,4,,,2,1,,.22093834
.23529056,86,3,,2,2,1,2,.70020652
.82710904,86,,,,2,1,2,.81563002
.69822776,80,4,,2,2,1,2,.5401116
.93737555,86,3,,,2,1,,.82577842
.46266618,88,3,,2,2,1,2,.58137786
.16213511,80,4,,2,2,1,2,.38041976
.054522134,85,3,,2,2,1,,.7444818
.20197509,72,3,5,2,2,0,2,.60087937
.0041777259,87,4,,2,2,0,2,.15074825
.84463507,87,4,5,2,2,1,,.34536374
.36415079,85,5,,2,2,1,,.34209725
.81075484,77,3,,2,2,0,2,.85042268
.27155378,78,4,,,2,0,,.33660889
.51708394,82,3,,2,2,0,,.89502871
.51235271,83,4,,,2,0,,.54415554
.023475051,73,4,4,,2,0,6,.77824128
.35587874,74,3,5,2,2,0,2,.69028246
.97075361,90,4,,,2,0,2,.91127616
.5841006,85,3,5,2,2,1,,.8662259
.43261304,79,3,,2,2,0,,.31640765
.40152293,81,3,,,2,0,,.27060959
.67180967,84,3,,2,2,1,,.98583829
.095712878,79,3,4,,2,0,,.98174036
.19577079,75,4,,,2,1,2,.53043878
.50489724,82,4,,,2,1,,.097502686
.02832463,78,3,5,2,2,0,,.95163238
.46620724,78,5,,,2,0,,.56375593
.99765885,85,4,,,2,0,,.93662238
.423397,84,3,,,2,0,2,.64700478
.74351323,81,4,,2,2,0,2,.4014819
.44775137,79,2,,2,2,1,4,.049340662
.27168334,77,5,,,2,0,,.79855531
.68662018,89,4,,,2,1,2,.36266777
.42387393,90,,,2,2,0,2,.71996397
.054729436,79,3,,,2,1,,.82987601
.85122633,76,4,,,2,0,,.47606316
.29978186,76,4,1,2,2,1,2,.24120688
.81253803,91,3,,,2,0,,.74946815
.77223104,87,2,5,2,2,1,5,.30862412
.046614841,84,5,,,2,0,,.75852507
.99576193,82,3,5,,2,0,,.35280824
.19743223,85,3,,,2,1,2,.33730727
.82559645,83,4,,,2,0,2,.14364508
.85243428,86,2,4,,2,1,,.086098693
.47970185,81,1,,2,2,0,7,.036480922
.27727881,86,4,5,2,2,1,4,.44797304
.65082198,79,2,,,2,0,,.24391668
.10572556,96,,,2,2,1,,.97206151
.014234847,81,4,,2,2,0,,.28825295
.44810054,92,2,5,2,2,1,6,.25769955
.28715575,89,4,5,2,2,1,4,.85796905
.12802891,74,,,,2,0,,.44785854
.79448837,82,3,5,2,2,1,,.25375387
.96803284,85,,,,2,0,,.52717996
.018150784,82,,,,2,0,,.91539377
.25817555,76,4,1,2,2,1,,.96099836
.13310464,87,2,5,2,2,0,2,.6909579
.766541,74,3,4,2,2,0,,.7139892
.0086719468,87,3,,2,2,1,,.99307281
.68907434,80,,5,,2,1,2,.038491547
.31687701,90,4,5,2,2,1,2,.35117081
.14289537,20,4,3,1,2,0,1,.25342059
.37184522,54,4,4,2,2,1,4,.46844187
.88843822,80,4,4,2,2,0,4,.15062295
.79178959,90,2,5,2,2,1,2,.61151642
.41015843,95,3,,2,2,0,,.42204535
.35953724,81,3,,2,2,1,2,.33537412
.42654562,75,3,5,2,2,1,6,.91522253
.084840789,75,4,5,2,2,1,2,.48631799
.36439085,83,2,5,2,2,1,2,.81745946
.4623141,66,2,4,2,2,0,,.0011902791
.58043802,83,4,,2,2,1,2,.21371892
.78225708,82,3,4,2,2,1,2,.26518133
.066030882,67,2,5,2,2,0,2,.97873735
.25896549,77,4,,2,2,1,4,.43524283
.5666703,85,3,,2,2,1,2,.80996668
.18768039,67,3,5,2,2,1,2,.95116246
.4267464,78,3,5,2,2,0,2,.53221565
.086881913,54,3,,2,2,0,6,.32724279
.88558745,73,3,5,,2,0,4,.8281368
.024985071,67,3,4,,2,0,,.25188175
.12259632,73,2,5,2,2,0,4,.12708411
.53839451,34,2,5,2,2,0,2,.062069301
.29715487,17,2,,2,1,0,1,.91437542
.056356926,42,3,5,2,1,0,3,.54656118
.7410993,71,4,5,2,2,1,2,.2788339
.68527889,69,3,5,2,2,0,2,.7934804
.98365867,74,,,2,2,0,2,.080935128
.69414365,73,4,,2,2,0,2,.62768537
.2178382,80,4,,2,2,1,4,.70140183
.38803917,96,3,,2,2,1,2,.59764045
.53666401,76,4,5,2,2,1,2,.55313671
.082502536,20,2,,2,2,0,4,.17314287
.10873006,87,3,,2,2,1,2,.97274506
.71821243,63,4,4,2,2,0,2,.61537272
.24030285,67,3,,2,2,1,2,.36170068
.77491969,63,4,,2,2,0,4,.77807486
.98329186,73,1,4,2,2,0,2,.26191995
.01651141,73,4,,2,2,0,2,.010384788
.13567242,86,3,,2,2,1,2,.61770535
.7207576,75,3,5,2,2,0,6,.85104686
.09652511,79,4,,2,2,1,2,.81165856
.00018472524,49,3,,2,2,0,2,.41408038
.35380825,51,2,,2,2,0,2,.41419169
.27086043,49,2,4,2,2,0,6,.018160507
.5832268,74,1,5,2,2,0,4,.87649393
.85244423,75,3,,2,2,0,2,.84327704
.88066477,72,2,5,,2,0,4,.5450362
.042181801,69,3,4,2,2,0,4,.75024545
.91597813,62,3,3,2,2,0,4,.88481009
.87552351,59,3,5,2,2,0,2,.61972779
.46052441,62,3,,2,2,0,4,.58386004
.53131104,74,3,5,2,2,1,2,.91734403
.32558522,83,3,4,2,1,1,2,.077633016
.51877147,38,2,4,2,2,0,,.25103065
.4603475,35,3,3,2,2,0,6,.53765243
.74554855,69,3,,2,2,0,2,.036097638
.11855964,49,2,4,2,2,0,,.2801711
.58366823,60,2,4,2,2,0,6,.62163019
.50042641,69,3,4,2,2,0,4,.26267627
.55163229,80,3,5,2,2,1,4,.68188959
.16637148,61,3,4,2,2,0,4,.29827255
.42345726,51,3,4,2,2,0,2,.15695181
.50436085,76,3,4,2,2,1,6,.00015507228
.61422092,32,2,,2,2,0,4,.92639577
.44797838,78,4,5,,2,0,,.42572764
.14944874,49,3,4,2,2,1,4,.97185785
.87062222,76,4,5,2,2,0,2,.033139732
.27148572,85,4,4,2,2,0,4,.67074043
.15362944,85,3,5,2,2,1,2,.72044057
.93865091,82,4,,,2,0,,.11049061
.93430781,79,3,,2,2,1,2,.095661864
.70084321,73,3,,2,2,1,2,.21206756
.87927759,21,2,,2,2,0,6,.39300543
.9075318,98,4,,2,2,1,2,.32666495
.95601201,83,3,,2,2,1,2,.44209111
.3384307,52,1,,2,2,0,,.62755954
.60578436,45,3,5,2,2,0,5,.77887249
.66175306,80,4,,2,2,1,2,.14517571
.47435036,67,4,,2,2,1,2,.025536411
.29929623,39,3,4,2,2,0,6,.76376551
.46541822,74,5,,2,2,0,,.57003033
.034121275,46,2,4,2,2,0,6,.13707648
.30815998,88,5,,2,2,1,2,.96968043
.0034879011,91,4,5,2,2,1,2,.52540821
.28833413,87,4,2,,2,0,2,.31574675
.63647962,44,3,,2,1,0,4,.37492791
.086750478,64,3,,2,2,1,2,.82577401
.79661161,60,3,4,1,2,1,1,.92051756
.47958553,62,1,,2,2,0,2,.048691358
.043861225,69,3,4,2,2,0,,.78385895
.98997736,67,3,4,2,2,0,5,.20335789
.8475135,69,1,,2,2,0,2,.16657883
.94171357,74,4,5,2,2,0,4,.59646374
.30038053,91,5,,2,2,1,2,.88947821
.94001317,97,3,5,,2,1,2,.49389806
.94754285,76,2,5,,2,0,2,.94091922
.34503061,88,3,5,2,2,0,2,.24165559
.55524206,80,4,5,2,2,0,,.38221854
.68548334,91,5,,2,2,0,6,.80319935
.11279255,81,3,,2,2,1,2,.43734202
.8242237,85,,5,2,2,0,2,.92787123
.76571512,76,4,,,2,1,2,.80741107
.23145601,78,2,5,2,2,0,6,.37629172
.19181708,83,3,,2,2,1,2,.42756024
.97205174,76,4,4,2,2,0,4,.4439455
.64376777,84,4,5,2,2,1,4,.35085142
.49745452,85,3,4,2,2,1,,.4662036
.15381959,67,3,,2,2,0,4,.71833068
.68286312,80,2,5,2,2,1,7,.92671931
.31233302,80,3,4,2,2,1,2,.63739902
.91982633,69,2,,2,2,0,2,.94679004
.19238721,66,3,3,2,2,0,2,.84110373
.97606426,62,3,5,2,2,0,2,.47866777
.81251419,83,4,5,2,2,1,2,.99441129
.56490099,58,3,4,2,1,0,2,.34042221
.80409735,43,2,4,2,2,0,6,.24349156
.59629869,65,4,4,2,2,1,2,.43058833
.89436483,76,5,5,2,2,0,,.76520258
.45455766,25,3,4,2,2,0,4,.03725728
.56784004,80,5,5,2,2,1,2,.062675714
.85731047,60,5,5,2,2,1,2,.45342094
.48954797,73,3,,2,2,1,2,.98892969
.5545882,18,1,,1,2,0,1,.4364875
.27174059,55,1,,,2,0,2,.70133632
.080521487,72,1,4,2,2,0,4,.34554332
.74833298,79,3,,2,2,1,2,.86786872
.8791647,81,4,,2,2,1,2,.13360064
.23589538,17,2,5,1,2,0,1,.82760006
.51864481,62,1,4,2,2,0,6,.020304639
.021258455,80,3,4,2,2,0,2,.81240201
.72598535,46,3,,1,2,0,1,.35970274
.39066517,73,3,4,2,2,1,2,.14422083
.22270304,41,2,,2,2,0,2,.32910255
.036899354,84,3,,2,2,1,2,.91303641
.092872404,69,2,5,2,2,0,2,.53096217
.10996235,54,1,4,2,2,0,4,.7180922
.94739962,77,4,5,2,2,0,6,.55001241
.55063432,75,3,5,2,2,0,2,.31042731
.074951105,69,4,2,2,2,0,2,.54247397
.20161039,33,1,4,1,2,0,1,.9374854
.82441878,32,2,4,2,2,0,5,.10788195
.81561863,80,2,5,2,2,1,2,.82948697
.47713754,43,1,4,2,2,0,6,.8387745
.63361061,49,2,4,2,2,0,2,.91608924
.095455885,86,3,5,2,2,1,4,.41864234
.2637803,77,2,,2,2,1,,.12694982
.30216765,29,3,4,2,1,0,2,.15782093
.86621439,77,3,,2,2,1,6,.49533099
.094421923,39,2,,2,2,0,4,.9378314
.11306874,49,3,4,2,2,0,6,.34835461
.34309179,54,3,3,2,2,1,,.46330497
.18312922,67,2,3,2,2,1,6,.14356068
.45623535,19,3,2,1,2,0,1,.64852971
.96160364,62,2,5,2,2,0,4,.19582497
.42373154,43,5,,2,2,0,4,.14960949
.14638567,19,2,,2,2,0,,.91318583
.53548741,84,3,,2,2,0,,.45906049
.73237753,26,3,,2,2,0,7,.70000124
.087107763,38,2,,2,2,0,2,.35044432
.54742241,40,3,,1,2,0,1,.70365143
.28013048,77,4,,2,2,0,2,.78694052
.09058889,96,3,,2,2,1,,.74346417
.31138664,59,3,,2,2,0,2,.41487452
.52520508,70,3,4,2,2,0,,.54516602
.76352525,68,4,1,2,2,0,2,.18281423
.55356884,60,3,4,2,2,0,7,.08110971
.10169004,30,3,4,2,2,1,2,.13629621
.057679012,81,4,,2,2,1,2,.36291739
.044081122,49,5,,2,2,0,4,.56870508
.31546274,79,4,5,2,2,1,,.047490589
.10591135,86,5,,2,2,0,2,.57184106
.06671948,40,4,4,2,2,1,6,.19933584
.59242481,34,,,2,2,1,2,.28114849
.70207572,55,4,1,2,2,1,2,.1356957
.91216558,68,3,,2,2,0,,.02419351
.61200887,86,5,5,2,2,0,4,.88992214
.028254418,78,3,,2,2,1,1,.5807361
.7517885,76,4,,2,2,0,,.55304891
.95649821,84,4,,2,2,0,2,.26212654
.49006617,78,2,5,2,2,1,,.17876744
.56638741,68,2,5,2,2,0,4,.11937711
.43217388,64,4,,2,2,1,6,.46745116
.78123808,73,1,4,2,2,1,4,.95009112
.44105771,77,3,4,2,2,0,2,.43461299
.17471318,69,2,,2,2,0,6,.58905536
.96147609,82,3,,2,2,0,2,.32712904
.89567131,47,2,3,2,2,0,4,.74854523
.42479238,21,2,4,2,2,0,4,.90709805
.82508737,41,2,5,2,2,0,2,.47044414
.54139292,70,1,,2,2,0,2,.80434835
.74563044,63,3,4,2,2,0,2,.30825052
.21453594,71,3,5,2,2,0,2,.36730555
.79556453,48,2,5,2,2,0,4,.11509777
.052960288,76,3,5,2,2,0,4,.89149451
.70716155,81,3,5,2,2,1,,.97942454
.69679207,18,2,4,1,2,0,1,.71413392
.14784238,62,2,4,2,2,0,6,.39784864
.88724715,76,3,5,2,2,1,4,.20439732
.61419535,50,3,4,2,2,0,6,.91965038
.65474659,86,4,5,2,2,1,1,.93324709
.32507226,78,3,,2,2,0,5,.24220893
.87806332,51,2,4,2,2,0,4,.18520765
.44153678,71,3,4,2,2,1,6,.81336194
.81010145,78,3,4,2,2,0,2,.90543824
.93765295,59,3,4,2,2,0,7,.99925101
.18651846,61,3,4,2,2,0,4,.86835325
.54218066,74,3,4,2,2,0,2,.3323375
.33339003,71,3,4,2,2,0,2,.5061475
.8242743,36,2,4,2,2,0,6,.31247312
.018307567,78,4,4,2,2,1,2,.77752066
.30396572,20,2,4,1,2,0,1,.75395465
.55991685,63,4,5,2,2,0,2,.5837267
.76061779,70,4,4,2,2,0,4,.61209732
.32251337,61,4,5,2,2,0,2,.21991059
.61194104,42,3,,2,2,0,2,.26922575
.022553703,69,5,,2,2,1,2,.35928357
.19591025,40,3,4,1,2,0,1,.33195356
.29503179,36,2,4,2,2,0,4,.23712416
.46589342,64,3,4,2,2,0,4,.28695679
.80545735,26,1,2,1,2,1,1,.83778983
.98915124,74,4,5,2,2,0,2,.52284926
.71271181,77,4,5,2,2,0,2,.88186759
.33496684,33,2,4,2,2,0,5,.96986252
.25566271,61,3,4,2,2,0,2,.12576212
.083726913,60,4,4,2,2,0,2,.073570818
.62285763,52,4,4,2,2,0,4,.15784492
.362564,28,4,4,2,2,0,4,.34752372
.21443237,49,4,4,2,2,0,4,.18447594
.52333248,61,5,4,2,2,0,,.37416437
.58349401,74,4,,2,2,0,2,.0095807686
.94694591,70,5,,2,2,0,2,.46784812
.23674059,53,4,,2,2,0,2,.52315927
.46949577,31,4,,2,2,0,,.69405991
.026522478,41,3,,2,2,1,4,.32454821
.15395723,55,1,5,2,2,1,2,.35549563
.37033233,70,3,4,2,1,1,2,.018677561
.95569259,69,2,,2,2,1,,.46433893
.56546932,69,4,,2,2,1,,.42802554
.84307849,68,3,4,2,2,0,2,.86290348
.32206231,67,3,4,2,2,0,2,.84681749
.96065909,86,3,,1,2,1,1,.13514446
.030219387,76,3,5,2,2,0,6,.15994142
.085984632,76,3,,2,2,0,,.15745242
.33266726,61,2,4,2,2,1,4,.060583502
.5281806,69,2,,2,2,0,4,.069788784
.41051742,70,2,4,2,2,1,4,.50293636
.90029007,78,2,4,2,2,0,2,.48261264
.69478559,70,2,5,2,2,0,6,.73624706
.001938072,56,1,4,2,2,0,6,.95570517
.36850101,52,4,,2,2,0,2,.42242888
.28984389,63,2,4,2,2,0,4,.93706203
.11311357,64,2,5,2,2,0,4,.11617979
.074572019,35,3,4,2,2,0,4,.98998827
.077201687,67,3,3,2,2,0,6,.082208551
.10544161,75,1,5,2,2,1,2,.56849021
.92870122,68,3,,2,2,1,2,.76440489
.60305512,66,3,4,2,2,0,4,.57546151
.52975118,52,3,5,2,2,0,2,.69045186
.3624146,47,2,4,2,2,0,2,.85876769
.40153345,56,3,4,2,2,0,2,.81448251
.97032046,37,2,4,2,1,1,6,.89427143
.80244571,74,2,5,2,2,0,4,.56857777
.10931319,59,2,4,2,2,1,6,.83197379
.62048739,22,1,4,2,2,0,5,.75302494
.49248815,67,3,5,2,2,1,6,.088245071
.8476485,45,1,3,2,2,0,4,.15259236
.81044996,57,2,3,2,2,0,5,.88523263
.77781534,49,3,4,2,2,0,5,.80731481
.57461554,44,2,4,2,2,0,4,.36603856
.74882561,55,2,,2,2,0,2,.34385103
.5581618,55,2,5,1,2,0,1,.53310537
.146924,57,3,,2,2,0,2,.49677438
.31813601,69,4,5,2,2,0,2,.77276707
.71152574,76,2,,2,2,0,2,.2861281
.54413515,50,2,4,2,2,0,6,.73748463
.89855272,70,2,,2,2,0,2,.86271882
.669644,25,2,3,1,2,1,1,.13408414
.97537404,68,3,4,2,2,0,2,.3253797
.91558248,72,3,5,2,2,0,2,.7300446
.92264199,73,4,4,2,2,1,2,.1787333
.67825031,75,4,4,2,2,1,2,.23814484
.93239003,60,3,,,1,0,2,.88155496
.44577897,64,3,,2,2,0,2,.71817881
.56597078,84,4,5,2,2,1,,.48495534
.84651345,45,3,,2,2,0,5,.33247814
.022759806,67,3,5,2,2,1,5,.45528162
.76002961,70,5,,2,2,0,4,.46763343
.69659781,75,5,,2,2,1,2,.35468358
.13708863,96,3,,2,2,1,2,.3255648
.69061977,42,4,5,2,2,0,7,.61308998
.60816467,18,3,2,1,2,0,1,.50811982
.49731371,32,4,4,2,2,0,6,.81901079
.51860762,56,3,5,2,2,0,4,.30681416
.27169845,54,3,4,2,2,0,2,.22559045
.012431592,70,4,4,2,2,0,2,.99995166
.52095377,66,4,,2,2,0,2,.49498099
.79895627,75,2,4,2,2,0,,.048666794
.47414526,66,1,,2,2,1,,.90532786
.67004925,65,1,5,2,2,0,2,.073809393
.79502851,69,4,5,2,2,0,2,.050597876
.034690358,73,2,5,2,2,0,2,.28094634
.023609977,67,2,4,2,2,0,4,.92423642
.68206233,90,3,1,,1,1,2,.88866842
.18110494,85,,,,2,1,2,.80670226
.56511956,72,3,5,2,2,0,2,.71397793
.83976179,84,4,,,2,1,2,.95340788
.064778954,95,1,,2,2,1,2,.73811001
.61360019,79,4,,,2,0,2,.3208209
.113841,86,,5,2,2,0,6,.4707191
.93059021,67,3,,2,2,0,6,.83210307
.51894581,82,4,,2,2,1,2,.27332756
.55161387,72,1,,2,2,0,4,.099480532
.61809927,66,3,4,2,2,0,6,.35526142
.45281702,67,3,5,2,2,0,4,.12924033
.013168757,85,2,5,2,2,1,2,.0078379177
.28314304,53,3,5,2,2,0,4,.18966594
.044996515,16,1,2,1,2,0,1,.012729706
.79376817,66,3,5,2,2,0,4,.075966679
.66087139,52,2,5,2,2,0,4,.42722377
.82576281,54,2,4,2,2,0,6,.094471134
.35048303,54,2,4,2,2,1,4,.71222115
.95377415,82,3,5,2,2,0,2,.23954436
.95912367,73,3,4,2,2,0,4,.20256311
.39232066,71,3,,2,2,1,4,.93826747
.12915847,18,3,4,1,2,0,1,.14099897
.72029883,68,3,,2,2,0,3,.46332166
.50109434,76,3,5,2,2,0,4,.91874999
.31570011,45,2,4,2,2,0,4,.72092617
.62755603,43,3,4,2,2,0,4,.85131794
.70323914,60,4,3,2,2,0,4,.41486678
.71528059,19,2,3,1,2,0,1,.72417545
.32281166,42,2,4,2,2,0,,.195656
.43277788,38,1,4,2,2,0,6,.26390439
.48468637,52,1,5,2,2,0,5,.48371696
.97384953,21,2,,2,2,0,,.28648803
.13066289,93,3,,,2,1,,.17227723
.95271426,61,5,5,2,2,0,6,.62789166
.40660962,68,3,4,2,2,1,4,.03729799
.86336941,75,3,4,2,1,1,5,.36030325
.78466064,80,3,5,2,2,0,2,.94845039
.43363017,59,3,4,2,2,0,4,.37148941
.14985996,42,2,5,2,2,0,,.064362653
.59749848,63,3,5,2,2,0,2,.52459341
.97386718,18,2,3,2,2,0,1,.39073902
.11861821,41,2,2,2,2,1,6,.40590116
.5715155,58,2,4,2,2,0,4,.3123633
.13660799,56,1,5,2,2,1,6,.38504779
.80177438,80,3,,2,2,1,,.70967859
.52517498,66,3,5,2,2,0,2,.37246257
.98969471,53,3,3,2,2,0,4,.75153983
.67317075,59,3,5,2,2,1,6,.7407769
.060136449,54,3,4,2,2,0,4,.53965694
.71535105,61,2,4,2,2,1,4,.23062032
.28758144,72,3,4,2,2,0,2,.43246755
.93482715,40,2,3,2,2,0,6,.21271525
.18832999,19,1,3,1,2,0,1,.65507191
.70348877,49,3,4,2,2,0,4,.9473294
.054621428,51,3,5,2,2,0,6,.10032415
.0093218731,71,4,5,2,1,0,7,.60248005
.98522049,85,2,5,2,2,0,2,.71972859
.36449122,90,3,5,2,2,1,2,.31170908
.51636511,19,3,3,1,2,0,1,.93384951
.13172364,34,2,5,2,2,0,2,.14746381
.86978227,77,3,5,2,2,1,4,.39919227
.81300282,27,3,5,2,2,0,4,.88021451
.43268836,77,4,,2,2,1,4,.35351554
.17562613,66,2,4,2,2,1,4,.76700372
.64122182,78,3,,2,2,1,2,.77479541
.32641065,21,2,4,1,2,0,1,.79224712
.37215343,52,2,5,,2,0,6,.94276851
.37480664,37,3,,1,2,0,1,.3541196
.95877296,44,4,1,2,2,0,2,.41250131
.9749437,74,4,5,2,2,0,4,.001588286
.74448407,78,1,4,2,2,0,6,.29878622
.84479487,81,3,,2,2,1,2,.039928377
.16970707,48,4,4,2,2,0,4,.079301253
